0.6141139401042579, 0.07141512196701205
0.6355679074974635, 0.1769540243900385
0.6549456844977785, 0.2657819629423448
0.6757075884266872, 0.3532375597473538
0.7020060000699717, 0.4428390000117728
0.732456792499038, 0.5118144840643397
0.7629075849281042, 0.5506846463481068
0.7933583773571704, 0.5524630197859264
0.8238091697862366, 0.5335360453405624
0.8542599622153028, 0.47904160213881064
0.884710754644369, 0.40053911752649696
0.9123932932162474, 0.32034294392578366
0.937307577930938, 0.21995961062048086
0.9594536087884408, 0.1326398617864164
0.9802155127173494, 0.04146646642963914
1.0023615435748523, -0.06071061457364557
1.021739320575167, -0.15729852191521188
1.038348843718294, -0.24602665379498756
1.0549583668614213, -0.334056138967048
1.0715678900045482, -0.42557885767768244
1.0881774131476751, -0.5184988698037465
1.104786936290802, -0.6156107621760989
1.1213964594339294, -0.7127226545484513
1.1380059825770563, -0.8042453732590862
1.155653600916629, -0.9008644701858182
1.175377409649092, -1.0034167173420983
1.1933710597208131, -1.1116499246535834
1.2113647097925342, -1.204769550124709
1.2293583598642548, -1.2870102482899899
1.2515043907217578, -1.3838865969151701
1.28057105622223, -1.4812340330346951
1.3110218486512961, -1.5528770772439913
1.3414726410803626, -1.5848877991247403
1.3719234335094286, -1.575360798564994
1.402374225938495, -1.517436635161733
1.4272885106531854, -1.4369198704310726
1.4466662876535006, -1.343500824942355
1.4632758107966275, -1.2498422434395642
1.4771170800825666, -1.1643278864152768
1.4909583493685057, -1.062884384455093
1.503415491725851, -0.9645847926796249
1.5144885071546024, -0.8734113973228479
1.5255615225833536, -0.7696623612272049
1.536634538012105, -0.6638173850084179
1.549645331140888, -0.5439296099645636
1.5573964419410138, -0.4584152529402763
1.5657012035125772, -0.3675911809373571
1.5800457916816417, -0.16955659596875305
1.572621838155547, -0.29493192333502094
1.5933837420844559, -0.061695706431523334
1.6016885036560193, -0.0015003060948188818
